paper_id,venue,title,override_type,cluster_id,cluster_label
sq5gkjC9jv,ICLR 2024,Topological Expressive Power of ReLU Neural Networks,accept_to_reject,1,Correctness and theoretical support
VNyIVrKrqv,ICLR 2024,Constrained Reinforcement Learning as Wasserstein Variational Inference: Formal Methods for Interpretability,accept_to_reject,1,Correctness and theoretical support
GdTOzdAX5A,ICLR 2024,On the Identifiability of Switching Dynamical Systems,accept_to_reject,1,Correctness and theoretical support
Q00CO1Tm6M,ICLR 2024,Theoretical Hardness and Tractability of POMDPs in RL with Partial Online State Information,accept_to_reject,1,Correctness and theoretical support
le1UUMd45T,ICLR 2024,Solving Multiobjective Combinatorial Optimization via Learn to Improve Method,accept_to_reject,1,Correctness and theoretical support
hgrZluxFC7,ICLR 2024,Adversarial Machine Learning in Latent Representations of Neural Networks,accept_to_reject,1,Correctness and theoretical support
816T4ab9Z5,ICLR 2024,Perfect Alignment May be Poisonous to Graph Contrastive Learning,accept_to_reject,1,Correctness and theoretical support
7W4rbphLht,ICLR 2024,"A Semi-smooth, Self-shifting, and Singular Newton Method for Sparse Optimal Transport",accept_to_reject,1,Correctness and theoretical support
am7BPV3Cwo,ICLR 2024,Rethinking Out-of-Distribution Detection on Imbalanced Data Distribution,accept_to_reject,1,Correctness and theoretical support
wZWTHU7AsQ,ICLR 2024,Game-Theoretic Robust Reinforcement Learning Handles Temporally-Coupled Perturbations,reject_to_accept,1,Correctness and theoretical support
jdynlBj3b0,ICLR 2024,Can Class-Priors Help Single-Positive Multi-Label Learning?,accept_to_reject,1,Correctness and theoretical support
8y5vlBuRll,ICLR 2024,Efficient Action Robust Reinforcement Learning with Probabilistic Policy Execution Uncertainty,accept_to_reject,1,Correctness and theoretical support
N5ID99rsUq,ICLR 2024,Stability and Generalization in Free Adversarial Training,accept_to_reject,1,Correctness and theoretical support
9UGAUQjibp,ICLR 2024,Quantized Local Independence Discovery for Fine-Grained Causal Dynamics Learning in Reinforcement Learning,accept_to_reject,1,Correctness and theoretical support
wKNKnXjCfT,ICLR 2024,Efficient Identification of Direct Causal Parents via Invariance and Minimum Error Testing,accept_to_reject,1,Correctness and theoretical support
lOsF9k1sxW,ICLR 2024,Fisher Information Guided Backdoor Purification Via Naive Exploitation of Smoothness,accept_to_reject,1,Correctness and theoretical support
JXGph215fL,ICLR 2024,The Update-Equivalence Framework for Decision-Time Planning,reject_to_accept,1,Correctness and theoretical support
H3N5JJfqMX,ICLR 2024,Density Ratio Estimation-based Bayesian Optimization with Semi-Supervised Learning,accept_to_reject,1,Correctness and theoretical support
zt8bb6vC4m,ICLR 2024,Pricing with Contextual Elasticity and Heteroscedastic Valuation,accept_to_reject,1,Correctness and theoretical support
E3jq8f8t3d,ICLR 2024,Non-Asymptotic Analysis for Single-Loop (Natural) Actor-Critic with Compatible Function Approximation,accept_to_reject,1,Correctness and theoretical support
pv2U1BeC5Z,ICLR 2024,Spectral-Bias and Kernel-Task Alignment in Physically Informed Neural Networks,accept_to_reject,1,Correctness and theoretical support
LdiVep1jpj,ICLR 2024,RASP Quadratures: Efficient Numerical Integration for High-Dimensional Mean-Field Variational Inference,accept_to_reject,1,Correctness and theoretical support
de1218PoEl,ICLR 2024,Relaxing the Additivity Constraints in Decentralized No-Regret High-Dimensional Bayesian Optimization,reject_to_accept,1,Correctness and theoretical support
5NJzNAXAmx,ICLR 2024,Informed POMDP: Leveraging Additional Information in Model-Based RL,accept_to_reject,1,Correctness and theoretical support
fTiU8HhdBD,ICLR 2024,A Unified Framework for Reinforcement Learning under Policy and Dynamic Shifts,accept_to_reject,1,Correctness and theoretical support
0Lqyut1y7M,ICLR 2024,On the Optimality of Activations in Implicit Neural Representations,accept_to_reject,1,Correctness and theoretical support
BlCnycxgJQ,ICLR 2024,An Inexact Regularized Adaptive Algorithm with Manifold Identification for Training Structured Neural Networks,accept_to_reject,1,Correctness and theoretical support
opZTBFnX2G,ICLR 2024,Bayesian Offline-to-Online Reinforcement Learning : A Realist Approach,accept_to_reject,1,Correctness and theoretical support
i6EtCiIK4a,ICLR 2024,Rethinking Moreau Envelope for Nonconvex Bi-Level Optimization: A Single-loop and Hessian-free Solution Strategy,accept_to_reject,1,Correctness and theoretical support
8fQlGQkj0S,ICLR 2024,A Theoretical Analysis of In-context Task Retrieval and Learning,accept_to_reject,1,Correctness and theoretical support
aVtQChA6WH,ICLR 2024,Distributional off-policy evaluation with Bellman residual minimization,accept_to_reject,1,Correctness and theoretical support
w8Zo7jACq7,ICLR 2024,"Model-Free, Regret-Optimal Best Policy Identification in Online CMDPs",accept_to_reject,1,Correctness and theoretical support
cG2BAbFnA4,ICLR 2024,Learning with Complementary Labels Revisited: A Consistent Approach via Negative-Unlabeled Learning,accept_to_reject,1,Correctness and theoretical support
OBITU0NAKl,ICLR 2024,How Graph Neural Networks Learn: Lessons from Training Dynamics in Function Space,accept_to_reject,1,Correctness and theoretical support
VjAjZWJ7Fr,ICLR 2024,A Graph-Theoretic Framework for Joint OOD Generalization and Detection,accept_to_reject,1,Correctness and theoretical support
bzO7cusxBl,ICLR 2024,Cross-domain Few-shot Classification via Maximization Optimized Kernel Dependence,accept_to_reject,1,Correctness and theoretical support
cbu1lIYQ19,ICLR 2024,Hybrid Kernel Stein Variational Gradient Descent,accept_to_reject,1,Correctness and theoretical support
xuKVVYxU5D,ICLR 2024,Single-Trajectory Distributionally Robust Reinforcement Learning,accept_to_reject,1,Correctness and theoretical support
wpuQonyeXN,ICLR 2024,Provably Efficient Exploration in Quantum Reinforcement Learning with Logarithmic Worst-Case Regret,accept_to_reject,1,Correctness and theoretical support
oKglS1cFdb,ICLR 2024,Feature Accompaniment: Is It Feasible to Learn Out-of-Distribution Generalizable Representations with In-Distribution Data?,accept_to_reject,1,Correctness and theoretical support
o5Bqa4o5Mi,ICLR 2024,$\pi$2vec: Policy Representation with Successor Features,reject_to_accept,1,Correctness and theoretical support
J1SzMZn5lH,ICLR 2024,Multi-Agent Bayesian Optimization with Coupled Black-box and Affine Constraints,accept_to_reject,1,Correctness and theoretical support
EGjvMcKrrl,ICLR 2024,From generalization analysis to optimization designs for state space models,accept_to_reject,1,Correctness and theoretical support
HXjXPQU3yJ,ICLR 2024,Prior Mismatch and Adaptation in PnP-ADMM with a Nonconvex Convergence Analysis,accept_to_reject,1,Correctness and theoretical support
PhnGhO4VfF,ICLR 2024,Towards Understanding the Effect of Pretraining Label Granularity,accept_to_reject,1,Correctness and theoretical support
SXj1qjFEpQ,ICLR 2024,Generalizing to New Dynamical Systems via Frequency Domain Adaptation,accept_to_reject,1,Correctness and theoretical support
vtMrbs8Zwd,ICLR 2024,The Effects of Overparameterization on Sharpness-aware Minimization: An Empirical and Theoretical Analysis,accept_to_reject,1,Correctness and theoretical support
0ypXhS83Lh,ICLR 2024,Robust Reinforcement Learning with Structured Adversarial Ensemble,accept_to_reject,1,Correctness and theoretical support
TdhkAcXkRi,ICLR 2024,Momentum Benefits Non-iid Federated Learning Simply and Provably,reject_to_accept,1,Correctness and theoretical support
NHb6mbD99v,ICLR 2024,Uncertainty-aware Distributional Offline Reinforcement Learning,accept_to_reject,1,Correctness and theoretical support
ehXWDitaKt,ICLR 2024,Newton Losses: Using Curvature Information for Learning with Differentiable Algorithms,accept_to_reject,1,Correctness and theoretical support
PcBJ4pA6bF,ICLR 2024,Overcoming Data and Model heterogeneities in Decentralized Federated Learning via Synthetic Anchors,accept_to_reject,1,Correctness and theoretical support
c0lGp17AjO,ICLR 2024,A Wasserstein-2 Distance for Efficient Reconstruction of Stochastic Differential Equations,accept_to_reject,1,Correctness and theoretical support
xbUlKe1iE8,ICLR 2024,Doubly Robust Structure Identification from Temporal Data,accept_to_reject,1,Correctness and theoretical support
Zb6qOouUJO,ICLR 2024,Efficient Fully Single-Loop Variance Reduced Methods for Stochastic Bilevel Optimization,accept_to_reject,1,Correctness and theoretical support
S77skzM12O,ICLR 2024,PROTO: Iterative Policy Regularizied Offline-to-Online Reinforcement Learning,accept_to_reject,1,Correctness and theoretical support
ScpCaOVGw1,ICLR 2026,EVEREST: A Transformer for Probabilistic Rare-Event Anomaly Detection with Evidential and Tail-Aware Uncertainty,reject_to_accept,2,Rebuttal did not resolve concerns
riOevy2RwZ,ICLR 2026,Towards Text-Mask Consistency in Medical Image Segmentation,reject_to_accept,2,Rebuttal did not resolve concerns
NCLjpR2MDq,ICLR 2026,From Broad Exploration to Stable Synthesis: Entropy-Guided Optimization for Autoregressive Image Generation,reject_to_accept,2,Rebuttal did not resolve concerns
3qiCnLf3jf,ICLR 2026,Best-of-Infinity: Asymptotic Performance of Test-Time LLM Ensembling,reject_to_accept,2,Rebuttal did not resolve concerns
yGJrvSU6wK,ICLR 2026,COSMO-INR: Complex Sinusoidal Modulation for Implicit Neural Representations,reject_to_accept,2,Rebuttal did not resolve concerns
QDmoLEJifR,ICLR 2026,Behavioral Embeddings of Programs: A Quasi-Dynamic Approach for Optimization Prediction,reject_to_accept,2,Rebuttal did not resolve concerns
OpuPBNcQwe,ICLR 2026,Enhancing Instruction Following of LLMs via Activation Steering with Dynamic Rejection,reject_to_accept,2,Rebuttal did not resolve concerns
wKX9OL0leb,ICLR 2026,Error as Signal: Stiffness-Aware Diffusion Sampling via Embedded Runge-Kutta Guidance,reject_to_accept,2,Rebuttal did not resolve concerns
7rfdenlP1L,ICLR 2026,Understanding and Improving Hyperbolic Deep Reinforcement Learning,reject_to_accept,2,Rebuttal did not resolve concerns
FSOoR1ZFtf,ICLR 2026,Efficient Hallucination Detection for LLMs Using Uncertainty-Aware Attention Heads,accept_to_reject,2,Rebuttal did not resolve concerns
v9CIPqun2Z,ICLR 2026,DiffKANformer: Diffusion KAN Transformer for General Time Series Analysis,accept_to_reject,2,Rebuttal did not resolve concerns
CoxruEzsd2,ICLR 2026,Zero-Shot Visual Generalization in Model-Based Reinforcement Learning via Latent Consistency,accept_to_reject,2,Rebuttal did not resolve concerns
aHeerhmjR8,ICLR 2026,Revisiting the Past: Data Unlearning with Model State History,reject_to_accept,2,Rebuttal did not resolve concerns
8vWIXno8LW,ICLR 2026,Sparse but Critical: A Token-Level Analysis of Distributional Shifts in RLVR Fine-Tuning of LLMs,reject_to_accept,2,Rebuttal did not resolve concerns
P6F4MxtOKp,ICLR 2026,Spectral-guided Physical Dynamics Distillation,reject_to_accept,2,Rebuttal did not resolve concerns
RR8Lh8RHgA,ICLR 2026,RACE Attention: A Strictly Linear-Time Attention Layer for Training on Outrageously Large Contexts,reject_to_accept,2,Rebuttal did not resolve concerns
kRaAi8LjdD,ICLR 2026,Bicriteria Algorithms for Submodular Cover with Partition and Fairness Constraints,accept_to_reject,2,Rebuttal did not resolve concerns
srLqdXZHR0,ICLR 2026,RFD-LoRA: Robust Federated Distillation for LoRA Fine-Tuning under Heterogeneous and Adversarial Clients,accept_to_reject,2,Rebuttal did not resolve concerns
QmgEUx2Cd7,ICLR 2026,LORE: Jointly Learning The Intrinsic Dimensionality and Relative Similarity Structure from Ordinal Data,reject_to_accept,2,Rebuttal did not resolve concerns
2Gc8aj0afg,ICLR 2026,RFEval: Benchmarking Reasoning Faithfulness under Counterfactual Reasoning Intervention in Large Reasoning Models,reject_to_accept,2,Rebuttal did not resolve concerns
CODnlyYUli,ICLR 2026,Accelerated Parallel Tempering via Neural Transports,reject_to_accept,2,Rebuttal did not resolve concerns
28Hfz8RLcD,ICLR 2026,MICLIP: Learning to Interpret Representation in Vision Models,reject_to_accept,2,Rebuttal did not resolve concerns
nLikuHmC98,ICLR 2026,Deconstructing Guidance: A Semantic Hierarchy for Precise Diffusion Model Editing,reject_to_accept,2,Rebuttal did not resolve concerns
kop52LaSAB,ICLR 2026,REALIGN: Regularized Procedure Alignment with Matching Video Embeddings via Partial Gromov-Wasserstein Optimal Transport,accept_to_reject,2,Rebuttal did not resolve concerns
GDYaNzxt9T,ICLR 2026,Scaling Behavior of Discrete Diffusion Language Models,reject_to_accept,2,Rebuttal did not resolve concerns
YKTJJCNXF4,ICLR 2026,Transport Clustering: Solving Low-Rank Optimal Transport via Clustering,accept_to_reject,2,Rebuttal did not resolve concerns
nkp4LdWDOr,ICLR 2026,DiffuDETR: Rethinking Detection Transformers with Denoising Diffusion Process,reject_to_accept,2,Rebuttal did not resolve concerns
PV5Dy4lW3t,ICLR 2026,TSLM: Tree-Structured Language Modeling for Divergent Thinking,reject_to_accept,2,Rebuttal did not resolve concerns
IQhaeSzyup,ICLR 2026,CFO: Learning Continuous-Time PDE Dynamics via Flow-Matched Neural Operators,reject_to_accept,2,Rebuttal did not resolve concerns
UQ36IrVCw2,ICLR 2026,One Life to Learn: Inferring Symbolic World Models for Stochastic Environments from Unguided Exploration,reject_to_accept,2,Rebuttal did not resolve concerns
34cANdsHKV,ICLR 2026,Graph-of-Agents: A Graph-based Framework for Multi-Agent LLM Collaboration,reject_to_accept,2,Rebuttal did not resolve concerns
7tlLpQpGlx,ICLR 2026,Simulation to Rules: A Dual-VLM Framework for Formal Visual Planning,reject_to_accept,2,Rebuttal did not resolve concerns
wviOOX5JVn,ICLR 2026,Causally Robust Reward Learning from Reason-Augmented Preference Feedback,reject_to_accept,2,Rebuttal did not resolve concerns
KUNywR7nQx,ICLR 2026,Learning Shrinks the Hard Tail: Training‑Dependent Inference Scaling in a Solvable Linear Model,reject_to_accept,2,Rebuttal did not resolve concerns
8SnAGYf2wM,ICLR 2026,Learning from Historical Activations in Graph Neural Networks,reject_to_accept,2,Rebuttal did not resolve concerns
BUUfUcIcfE,ICLR 2026,Low rank adaptation of chemical foundation models generate effective odorant representations,reject_to_accept,2,Rebuttal did not resolve concerns
3MlMp7vZpl,ICLR 2026,iART: Imitation guided Automated Red Teaming,accept_to_reject,2,Rebuttal did not resolve concerns
F4dntnOqDE,ICLR 2026,NeuMoSync: End‑to‑End Neuromodulatory Control for Plasticity and Adaptability in Continual Learning,accept_to_reject,2,Rebuttal did not resolve concerns
mjDT60Ffms,ICLR 2026,Agnostics: Learning to Synthesize Code in Any Programming Language with a Universal Reinforcement Learning Environment,reject_to_accept,2,Rebuttal did not resolve concerns
gdafM5zp1h,ICLR 2026,TAVAE: A VAE with Adaptable Priors Explains Contextual Modulation in the Visual Cortex,reject_to_accept,2,Rebuttal did not resolve concerns
